tf,full,full_orig,interm,interm_orig,sta
0.05,0.7039381600807516,0.7128235525861877,0.5656165132459863,0.5728147009459872,0.5480635483592943
0.05454545454545454,0.7388821985326632,0.7460937862773203,0.6096123316930425,0.6174001022883907,0.5905701499879145
0.05909090909090909,0.7687075690690193,0.7739490683630825,0.6504525016755885,0.658523134086844,0.6306676464767578
0.06363636363636363,0.7944418640214252,0.7975154351870768,0.6875261241786625,0.6957141433474967,0.667480730949299
0.06818181818181818,0.8168287720711047,0.8176708144700411,0.7209622640819295,0.729170348077041,0.700911555919536
0.07272727272727272,0.8364045345906221,0.8350714759564185,0.7510343504313028,0.7591771685880448,0.7311777519084415
0.07727272727272727,0.8535718051831082,0.8502071943863114,0.7779861924398663,0.7859864609673226,0.7585008496471685
0.08181818181818182,0.8686486353218179,0.8634479580367204,0.8020488307915293,0.809841054445087,0.7830828618721047
0.08636363636363636,0.8818980898348445,0.8750789639043185,0.8234546917878725,0.8309857128322976,0.8051251529604074
0.09090909090909091,0.8935450848071048,0.885325902891585,0.8424358585417828,0.8496640492998262,0.8248311121918951
0.09545454545454546,0.9037856860550739,0.894372416731366,0.8592193307876604,0.866113607352561,0.8424022137377973
0.1,0.9127924126425832,0.9023717076832332,0.8740231676059713,0.880561977964826,0.858034121715491
0.10454545454545454,0.920717571929327,0.909454128714313,0.8870537372401176,0.8932240273080874,0.8719138597952193
0.10909090909090909,0.9276956560187994,0.9157321595447789,0.8985039206623365,0.9043000841926883,0.8842178997006405
0.11363636363636363,0.9338452786027186,0.9213037652987671,0.908552078942175,0.9139749123383205,0.8951109814051847
0.11818181818181818,0.9392708674065476,0.9262547346108791,0.9173616441868986,0.9224173214380725,0.9047455042930086
0.12272727272727273,0.944064189935315,0.9306604271735971,0.9250811549933895,0.9297802435006303,0.9132613501354157
0.12727272727272726,0.9483057471348122,0.9345871324902647,0.9318446374888009,0.9362011687488029,0.9207860253366908
0.1318181818181818,0.9520660398527292,0.938093212907386,0.9377722270364477,0.9418028374076983,0.927435034284835
0.13636363636363635,0.9554067218465636,0.9412300895888375,0.9429709577409926,0.946694110724095,0.9333124165989313
0.1409090909090909,0.9583816312964994,0.9440431045889587,0.9475356577250063,0.9509709569227759,0.9385113968188195
0.14545454545454545,0.9610377250123605,0.9465723015851786,0.9515499099401635,0.9547175067305115,0.9431151063644285
