tf,full,full_orig,interm,interm_orig,sta
0.05,0.2471233796538561,0.19536502152357205,0.22317782879794773,0.25872327051079874,0.18931198404425226
0.05454545454545454,0.27497450730423584,0.21996553767706845,0.2833140789093516,0.31838209101701836,0.21674322651617353
0.05909090909090909,0.2764770412963734,0.22533296480542914,0.3207791508071445,0.34154840064152675,0.2660177868087812
0.06363636363636363,0.2604672885215933,0.21592258273542367,0.32298669453029144,0.33033137418459974,0.2937935788837957
0.06818181818181818,0.23603228132225013,0.19818450338542648,0.2998397034498233,0.29952827147249195,0.29085714052451495
0.07272727272727272,0.2093161632040324,0.17803008699876918,0.26476180831957485,0.26155857834987967,0.266188544318077
0.07727272727272727,0.18326846102736308,0.15945154740344883,0.22650713217879287,0.22279837859694807,0.2314703724407947
0.08181818181818182,0.15874935280616712,0.14433762534030425,0.1888718460326557,0.18545536305984253,0.19432418514856178
0.08636363636363636,0.135747019799238,0.13307085249348527,0.1529656966400523,0.1500644435741276,0.1580649218163236
0.09090909090909091,0.11410831310697386,0.12527833610992395,0.11902174702083505,0.11682823461217978,0.12362547279314799
0.09545454545454546,0.09378241236565517,0.12036645210715019,0.08716491062544816,0.08598242149648432,0.09112882843614097
0.1,0.07481253115550814,0.11777948118276431,0.057559087719243916,0.057772681352566864,0.060590932179248345
0.10454545454545454,0.057267511027521166,0.11707096999575517,0.030362658633448013,0.03238286612034256,0.03207998798790703
0.10909090909090909,0.041194548050722604,0.11789122885148731,0.005682318309593377,0.009905386530788159,0.005689801345549244
0.11363636363636363,0.02660373795639867,0.11995543542638042,0.01644038368469183,0.009656005509095789,0.0185025401142843
0.11818181818181818,0.013470425017931371,0.12301821335278951,0.03602348223790889,0.0263720492399611,0.04045555441772925
0.12272727272727273,0.00174406365161985,0.1268602708326938,0.05313397793423543,0.04037307014926829,0.06016553952023697
0.12727272727272726,0.008643452945618284,0.13128338381769866,0.06787785763905456,0.05183569323107458,0.07766289715828305
0.1318181818181818,0.017771423673756177,0.1361098598721502,0.0803916430083133,0.0609711575659405,0.09300768812835829
0.13636363636363635,0.025725943658745153,0.14118293912525018,0.09083493452085034,0.06801373307419209,0.10628555410986085
0.1409090909090909,0.03259679160954232,0.146367143950744,0.09938354158249803,0.07321071319022948,0.11760382919995689
0.14545454545454545,0.03847496280701253,0.15154741044344505,0.10622291397646895,0.07681259230283548,0.12708747910211043
0.15,0.04345075896043148,0.15662761848034734,0.11154206005714348,0.0790646291294791,0.13487504902881017
0.15454545454545454,0.047612289159462196,0.16152842278811055,0.1155280767844179,0.08019981726249847,0.14111376858500788
0.1590909090909091,0.051043767919583476,0.16618483969201878,0.11836148625105877,0.08043378460110194,0.14595559440932931
0.16363636363636364,0.05382480164557304,0.17054381370291966,0.12021246408752465,0.07996077025894444,0.1495528307130003
0.16818181818181818,0.05602942268165416,0.17456200870297314,0.1212381099445247,0.07895192995316117,0.1520544549925717
0.17272727272727273,0.05772580082069608,0.1782038674988555,0.12158068191527538,0.07755472468825488,0.15360305294282878
0.17727272727272728,0.05897569425330276,0.1814400586749761,0.12136667174495917,0.07589311561756577,0.15433238157845258
0.18181818181818182,0.05983477384964105,0.1842463259578445,0.12070675849595683,0.07406923860638003,0.154365677077125
0.18636363636363637,0.06035265474366542,0.18660263926288967,0.11969617033624333,0.07216512412141834,0.15381463050301308
