tf,full,full_orig,interm,interm_orig,sta
0.05,0.2786024717064602,0.30630519053103056,0.13722502416647364,0.13899709156434914,0.13236892228525748
0.05454545454545454,0.23774445984767192,0.2794702845647562,0.095005606916701,0.09654460565185521,0.09094076210458092
0.05909090909090909,0.1984990335236864,0.25546440964589306,0.05289531176223424,0.054343188545234684,0.0492235258213689
0.06363636363636363,0.1618009463868823,0.23394888445436507,0.012781491725679326,0.014284656801456009,0.009078859101497465
0.06818181818181818,0.12832453760729742,0.21465947015673767,0.024017992198906137,0.022311946277683164,0.028205874284686818
0.07272727272727272,0.09847842691949736,0.19741614309089234,0.056634400954937866,0.054592215002909256,0.06174954522664825
0.07727272727272727,0.07242814745990052,0.18208486441551427,0.08459852153982729,0.08211098641863415,0.09104049303730176
0.08181818181818182,0.05014081874018176,0.16854121160257227,0.10776752196803312,0.10475488567304143,0.11587354070541415
0.08636363636363636,0.031437517632256474,0.15665031767318896,0.126249441635229,0.12266316989852236,0.13628320442719052
0.09090909090909091,0.016043043840653592,0.14626198504052113,0.14033214620606002,0.1361537944418524,0.15247996556393845
0.09545454545454546,0.003627305285377743,0.13721443343351947,0.150420945336374,0.14565894171683733,0.16479367734427247
0.1,0.006162551381883844,0.12934197644179782,0.15698690330103968,0.15167208795290935,0.1736259876867253
0.10454545454545454,0.013679217869134005,0.12248292188970863,0.1605261951248006,0.1547067102821144,0.17941232287246534
0.10909090909090909,0.019259637567904303,0.11648607908136568,0.1615297610723265,0.1552658889697916,0.18259285919558907
0.11363636363636363,0.02321536288630532,0.1112150929702124,0.16046217919265082,0.15382158301739376,0.18359181925804477
0.11818181818181818,0.02582747586314019,0.1065504295201301,0.15774804038968984,0.15080158079418582,0.1828034639395548
0.12272727272727273,0.027343752878204498,0.10239084618070711,0.1537645758348027,0.14658253039903435,0.1805837956560861
0.12727272727272726,0.02798029618057213,0.09865118448595368,0.14883870682895575,0.14148839959349885,0.17724659622072914
0.1318181818181818,0.02792157258033207,0.09526198573465507,0.14324778723139583,0.13579118143831095,0.17306255476509352
0.13636363636363635,0.027323750028750215,0.09216691893586307,0.13722214780107028,0.12971485795111354,0.16826099510865858
0.1409090909090909,0.0263171173454879,0.08932055683061807,0.13094945516696288,0.12343976062643908,0.16303195809752447
0.14545454545454545,0.025009192921102232,0.08668645055631752,0.12457952470152767,0.11710812186850958,0.1575317122186191
0.15,0.02348840009716527,0.08423503198386545,0.11822961858043858,0.11082591782981259,0.15188516416436895
0.15454545454545454,0.021826315218433114,0.08194596165360843,0.11198955874992836,0.10468647531820571,0.14619111827192793
0.1590909090909091,0.020079068572045965,0.07978709827421544,0.10592473275036869,0.0987379534904239,0.1405268873949497
0.16363636363636364,0.018292014382906854,0.07775193812947236,0.10008323773126339,0.09302658257571493,0.1349483770281767
0.16818181818181818,0.01650208071670557,0.0758188979478709,0.0944986808687606,0.08757699411582615,0.12950100808329518
0.17272727272727273,0.014733029768643748,0.07397408568366239,0.08919149985914752,0.08240774134250388,0.1242110591932785
0.17727272727272728,0.013009379541764036,0.07220673175424791,0.08416778488226091,0.07752446975273829,0.11910409961804178
0.18181818181818182,0.011341000202124455,0.0704990319653997,0.07943832613526891,0.07292220291940858,0.11419030078191016
0.18636363636363637,0.009745361227456745,0.06884405029667584,0.07499778307296348,0.06860543517223941,0.10947672689233914
0.19090909090909092,0.00822588981944496,0.06722339340178421,0.07084014654791122,0.06456255280304579,0.1049624951661298
0.19545454545454546,0.006786248669179165,0.06562828079489942,0.06695665393128726,0.060778417310482884,0.10064932630784335
0.2,0.005432262995152204,0.06404990771610918,0.06333564738731048,0.057245341400452385,0.09653237608788512
0.20454545454545456,0.0041610543345392504,0.06247796542272281,0.05996720864725058,0.053951039898303584,0.09260813352033544
0.20909090909090908,0.00297669486205561,0.06091188532070136,0.0568342847206214,0.050877305946874944,0.08886511786000514
0.21363636363636362,0.00187432034307277,0.05933388552086609,0.05392616527241096,0.04801449479859977,0.0853000244280112
0.21818181818181817,0.000853101065032147,0.05774194582134917,0.051161754308581275,0.045348874441033714,0.0819036618597638
0.22272727272727272,8.854985645125568e-5,0.05613220646972448,0.04872635919324002,0.04286480483986703,0.07866638426368251
0.22727272727272727,0.0009540602285218262,0.05453904206281888,0.04640770335006143,0.04055378213509528,0.0755809258066731
0.2318181818181818,0.0017458629159644247,0.05284865052172406,0.044259639821614266,0.03840111022174026,0.07263911216207729
0.23636363636363636,0.002467186406866491,0.05117133234294349,0.042267954341537725,0.036396112044451284,0.06983288347744052
0.2409090909090909,0.0031212449252469954,0.049472444265460026,0.04042095213719019,0.034528388504253126,0.06715450271729898
0.24545454545454545,0.003710416903866058,0.047749694182263054,0.03870702331732683,0.03278750812796687,0.06459772021473137
0.25,0.004238757087932408,0.046016172797499866,0.037115518095237186,0.03116523972473827,0.0621544828536126
0.2545454545454545,0.004702976176875121,0.044265151382942035,0.0356352906460885,0.02965164238671531,0.05981880639487867
0.2590909090909091,0.0051240870365812635,0.04250506460512237,0.03425696590439033,0.028239729391749055,0.05758468903567386
0.2636363636363636,0.005486995063609634,0.0407409549942133,0.03297130578395262,0.0269214954178734,0.055446447419079795
0.2681818181818182,0.0058004946515781315,0.03897807016132078,0.03176950056547648,0.025690408872406336,0.05339873486496124
0.2727272727272727,0.006067545481799075,0.037222622770791434,0.03064387450470188,0.024540007424226556,0.05143687047199463
0.2772727272727273,0.0062908978734402335,0.035480693352490045,0.0295868583845821,0.023464677441308365,0.04955605422932019
0.2818181818181818,0.006473452615107596,0.033758404381486765,0.028591817114449906,0.02245897926620126,0.047752417277918256
0.2863636363636364,0.006617583032060776,0.03206182852178672,0.027652678484129545,0.021518185931096737,0.04602194001174826
0.2909090909090909,0.00672612371549187,0.030397180741815768,0.026763673656233423,0.02063766105666252,0.04436090704003352
0.29545454545454547,0.0068018100366042,0.028770085616989672,0.02591975161810367,0.019810352424348834,0.04276605962133216
0.3,0.006846899178906953,0.027186050767888777,0.025116473612851662,0.01904140357561528,0.04123450115356472
0.30454545454545456,0.006864179183295946,0.025650004045998296,0.024349719887377226,0.018318341486347648,0.03976323693493477
0.3090909090909091,0.006856104199123286,0.024166659129376152,0.023615842332270043,0.017640916488223118,0.03834964023860483
0.31363636363636366,0.006825151186770937,0.022740106941913578,0.02291168435741894,0.017006122314723086,0.03699133119169878
0.3181818181818182,0.006773676936811352,0.021373956532177555,0.022234536364105276,0.016411126965387587,0.0356859988903899
0.32272727272727275,0.00670413603834689,0.02007124374891229,0.021581980926517388,0.015853292338905627,0.03443159980195105
0.32727272727272727,0.006618785753493873,0.018834567073563412,0.0209520337487922,0.015330297112167669,0.033226178493297565
0.33181818181818185,0.006519872139291884,0.017665863752064574,0.020342979802091547,0.014839587499151043,0.032068011300935825
0.33636363636363636,0.0064095022687197896,0.01656655432485077,0.01975347843616159,0.014379193058015898,0.030955443375330183
0.3409090909090909,0.006289716978764148,0.015537504553859396,0.019182405154230697,0.013946981070607207,0.029887130850526883
0.34545454545454546,0.006162258768690657,0.014579073968856613,0.018628985036189448,0.013541092949213811,0.028861520932179367
0.35,0.006029257124088908,0.01369098764300973,0.01809240932509837,0.013159685489024346,0.027877344887328574
